,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3301,2532861.0,2540169.0,2541958.0,2543498.0,2550842.0,2552475.0,2555334.0,2556148.0,2556828.0,2557889.0,2557898.0,2557927.0,2560760.0,2560826.0,,,,,,,,,
3302,496937.0,2495893.0,2532975.0,2541966.0,2552430.0,2552568.0,2553439.0,2555289.0,2555310.0,2555531.0,2555536.0,2557840.0,2558159.0,,,,,,,,,,
3303,496937.0,2495893.0,2532975.0,2541966.0,2552430.0,2552568.0,2553439.0,2555289.0,2555310.0,2555531.0,2555536.0,2557840.0,2558159.0,,,,,,,,,,
3304,1302.0,1037374.0,2505299.0,2506121.0,2540154.0,2540197.0,2543492.0,2552320.0,2552469.0,2553913.0,2556593.0,2558183.0,2558830.0,2558846.0,,,,,,,,,
3305,1302.0,1037374.0,2505299.0,2506121.0,2540154.0,2540197.0,2543492.0,2552469.0,2553913.0,2556277.0,2556593.0,2558183.0,2558830.0,2558846.0,,,,,,,,,
3306,1302.0,1037374.0,2495288.0,2506121.0,2540154.0,2540197.0,2543492.0,2552320.0,2552469.0,2552654.0,2556593.0,2558183.0,2558830.0,2558846.0,,,,,,,,,
3307,1302.0,1037374.0,2505299.0,2506121.0,2540154.0,2540197.0,2543492.0,2552320.0,2552469.0,2553913.0,2556593.0,2558183.0,2558830.0,2558846.0,,,,,,,,,
3308,2532861.0,2540169.0,2541958.0,2543498.0,2552310.0,2552475.0,2555334.0,2555364.0,2556828.0,2557898.0,2557927.0,2560760.0,2560928.0,,,,,,,,,,
3309,2532861.0,2540169.0,2541958.0,2543498.0,2550842.0,2552475.0,2555334.0,2555364.0,2556148.0,2556828.0,2557898.0,2557927.0,2560760.0,,,,,,,,,,
3310,2532861.0,2540169.0,2541958.0,2543498.0,2552310.0,2552475.0,2555334.0,2555364.0,2556828.0,2557898.0,2557927.0,2560760.0,2560928.0,,,,,,,,,,
3311,2495504.0,2495807.0,2530491.0,2539293.0,2539932.0,2540200.0,2543509.0,2543830.0,2550617.0,2558008.0,2558009.0,2558250.0,2560810.0,,,,,,,,,,
3312,2532861.0,2540169.0,2541958.0,2552310.0,2552475.0,2555334.0,2555364.0,2556828.0,2557898.0,2557927.0,2558194.0,2560760.0,2560928.0,,,,,,,,,,
3313,2495504.0,2495807.0,2530491.0,2539932.0,2543509.0,2543830.0,2543855.0,2550284.0,2550617.0,2555418.0,2557887.0,2558008.0,2558009.0,2560810.0,,,,,,,,,
3314,496937.0,2495893.0,2532975.0,2541966.0,2552430.0,2552568.0,2555289.0,2555310.0,2555531.0,2555536.0,2557840.0,2558159.0,2558865.0,,,,,,,,,,
3315,2532861.0,2540169.0,2541958.0,2543498.0,2552310.0,2552382.0,2555334.0,2555364.0,2556828.0,2557898.0,2557927.0,2560760.0,2560928.0,,,,,,,,,,
3316,2532861.0,2540169.0,2541958.0,2543498.0,2552310.0,2552382.0,2555334.0,2556828.0,2557889.0,2557898.0,2557927.0,2560760.0,2560928.0,,,,,,,,,,
3317,2532861.0,2540169.0,2541958.0,2543498.0,2552310.0,2552382.0,2555334.0,2557889.0,2557898.0,2557927.0,2559164.0,2560760.0,2560928.0,,,,,,,,,,
3318,2532861.0,2540169.0,2541958.0,2543498.0,2552310.0,2552382.0,2555334.0,2556828.0,2557889.0,2557898.0,2557927.0,2560760.0,2560928.0,,,,,,,,,,
3319,497095.0,497238.0,2495108.0,2506106.0,2532961.0,2534871.0,2543681.0,2552385.0,2553435.0,2555285.0,2558176.0,2558208.0,2560877.0,,,,,,,,,,
3320,2532861.0,2540169.0,2541958.0,2543498.0,2552310.0,2552475.0,2555334.0,2556828.0,2557889.0,2557898.0,2557927.0,2560760.0,2560928.0,,,,,,,,,,
3321,497095.0,2495108.0,2506106.0,2532961.0,2543681.0,2552385.0,2552656.0,2553435.0,2553500.0,2555285.0,2558176.0,2559248.0,2560781.0,2560877.0,,,,,,,,,
3322,497095.0,2495108.0,2506106.0,2532961.0,2543681.0,2552385.0,2552656.0,2553435.0,2553500.0,2555285.0,2558176.0,2559248.0,2560781.0,2560877.0,,,,,,,,,
3323,2508080.0,2532890.0,2532966.0,2534436.0,2535698.0,2539243.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2558259.0,2560728.0,,,,,,,,,,
3324,2508080.0,2532890.0,2532966.0,2534436.0,2535698.0,2539243.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2558259.0,2560728.0,,,,,,,,,,
3325,1302.0,1037374.0,2495288.0,2506121.0,2540154.0,2540197.0,2543492.0,2552320.0,2552469.0,2553913.0,2556593.0,2558183.0,2558830.0,2558846.0,,,,,,,,,
3326,2495504.0,2495807.0,2530491.0,2539293.0,2539932.0,2543509.0,2543830.0,2550284.0,2550617.0,2558008.0,2558009.0,2558250.0,2560810.0,,,,,,,,,,
3327,496937.0,2532975.0,2541832.0,2552430.0,2552568.0,2555310.0,2555356.0,2555531.0,2557840.0,2558159.0,2558856.0,2558865.0,2561046.0,,,,,,,,,,
3328,1037374.0,2495288.0,2505299.0,2506121.0,2540154.0,2540197.0,2543492.0,2552320.0,2553722.0,2553913.0,2556593.0,2558183.0,2558830.0,2559169.0,,,,,,,,,
3329,2495504.0,2495807.0,2530491.0,2539293.0,2539932.0,2543509.0,2543830.0,2550284.0,2550617.0,2558008.0,2558009.0,2558250.0,2560810.0,,,,,,,,,,
3330,496937.0,2532975.0,2541832.0,2550262.0,2552430.0,2552568.0,2553439.0,2555310.0,2555356.0,2555531.0,2557840.0,2558159.0,2558856.0,2561046.0,,,,,,,,,
3331,1037374.0,2505299.0,2506121.0,2540154.0,2540197.0,2543492.0,2552654.0,2553536.0,2556277.0,2556593.0,2558183.0,2558830.0,2558846.0,2559169.0,,,,,,,,,
3332,2495504.0,2495807.0,2530491.0,2539293.0,2539932.0,2543509.0,2543830.0,2550284.0,2550617.0,2558008.0,2558009.0,2558250.0,2560810.0,,,,,,,,,,
3333,2495504.0,2495807.0,2530491.0,2539293.0,2539932.0,2543509.0,2543830.0,2550284.0,2550617.0,2555418.0,2558008.0,2558009.0,2558250.0,,,,,,,,,,
3334,1037374.0,2495288.0,2506121.0,2540154.0,2540197.0,2543492.0,2553536.0,2553913.0,2556277.0,2556593.0,2558183.0,2558846.0,2559169.0,,,,,,,,,,
3335,2495504.0,2495807.0,2530491.0,2539293.0,2539932.0,2540200.0,2543509.0,2543830.0,2550284.0,2550617.0,2555418.0,2558008.0,2558009.0,,,,,,,,,,
3336,2508080.0,2532890.0,2532966.0,2534436.0,2535698.0,2539243.0,2539336.0,2553454.0,2553637.0,2555224.0,2555260.0,2558259.0,2560728.0,,,,,,,,,,
3337,2508080.0,2532890.0,2532966.0,2534436.0,2535698.0,2539243.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2558259.0,2560728.0,,,,,,,,,,
3338,2508080.0,2532890.0,2532966.0,2534436.0,2535698.0,2539243.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2558259.0,2560728.0,,,,,,,,,,
3339,2508080.0,2532890.0,2532966.0,2539243.0,2539336.0,2540140.0,2553454.0,2555224.0,2555260.0,2556375.0,2558259.0,2559193.0,2560728.0,,,,,,,,,,
3340,1037374.0,2505299.0,2506121.0,2540154.0,2540197.0,2543492.0,2553536.0,2553913.0,2556277.0,2556593.0,2558183.0,2558846.0,2559169.0,,,,,,,,,,
3341,2508080.0,2532966.0,2535698.0,2539243.0,2539336.0,2553454.0,2553637.0,2553743.0,2555260.0,2557881.0,2558259.0,2560728.0,2560735.0,,,,,,,,,,
3342,1037374.0,2495288.0,2505299.0,2506121.0,2540154.0,2540197.0,2543492.0,2552320.0,2552469.0,2553722.0,2556593.0,2558183.0,2558830.0,2558846.0,,,,,,,,,
3343,1037374.0,2505299.0,2506121.0,2540154.0,2540197.0,2543492.0,2552469.0,2553536.0,2553913.0,2556277.0,2556593.0,2558183.0,2558830.0,2558846.0,,,,,,,,,
3344,497095.0,2506106.0,2532961.0,2543681.0,2552385.0,2553435.0,2558176.0,2558208.0,2559248.0,2560781.0,2560877.0,2560901.0,,,,,,,,,,,
3345,497095.0,2506106.0,2532961.0,2543681.0,2552385.0,2553435.0,2553500.0,2558176.0,2558208.0,2559248.0,2560781.0,2560877.0,2560901.0,,,,,,,,,,
3346,2495893.0,2532975.0,2541832.0,2541966.0,2552430.0,2552568.0,2555289.0,2555310.0,2555531.0,2557840.0,2558159.0,2558865.0,2560908.0,,,,,,,,,,
3347,494289.0,497095.0,2506106.0,2532961.0,2543681.0,2552385.0,2553435.0,2553500.0,2555285.0,2558176.0,2558208.0,2559248.0,2560781.0,2560877.0,2560901.0,,,,,,,,
3348,2495893.0,2532975.0,2541832.0,2541966.0,2552430.0,2552568.0,2555289.0,2555310.0,2555531.0,2557840.0,2558159.0,2558865.0,2560908.0,,,,,,,,,,
3349,2495504.0,2495807.0,2530491.0,2535964.0,2539293.0,2543509.0,2543830.0,2543855.0,2550284.0,2555418.0,2558008.0,2558009.0,2560810.0,,,,,,,,,,
3350,2495504.0,2495807.0,2530491.0,2539932.0,2541544.0,2543509.0,2543830.0,2543855.0,2550284.0,2550617.0,2555418.0,2558008.0,2558009.0,,,,,,,,,,
3351,2495893.0,2532975.0,2541832.0,2541966.0,2552430.0,2552568.0,2555289.0,2555310.0,2555531.0,2557840.0,2558159.0,2558865.0,2560908.0,,,,,,,,,,
3352,2532861.0,2540169.0,2541958.0,2543498.0,2550842.0,2552382.0,2555334.0,2556148.0,2556828.0,2557889.0,2557898.0,2557927.0,2560760.0,,,,,,,,,,
3353,2495504.0,2495807.0,2530491.0,2539293.0,2543509.0,2543830.0,2543855.0,2550284.0,2550617.0,2555418.0,2558008.0,2558009.0,2560810.0,,,,,,,,,,
3354,2495504.0,2495807.0,2530491.0,2535964.0,2539932.0,2543509.0,2543830.0,2543855.0,2550284.0,2550617.0,2558008.0,2558009.0,2558250.0,,,,,,,,,,
3355,1037374.0,2495288.0,2506121.0,2540154.0,2540197.0,2543492.0,2552320.0,2552469.0,2553722.0,2553913.0,2556593.0,2558183.0,2558830.0,2559169.0,,,,,,,,,
3356,2508080.0,2532890.0,2532966.0,2535698.0,2539243.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2558259.0,2560728.0,2560735.0,,,,,,,,,,
3357,1037374.0,2505299.0,2506121.0,2540154.0,2540197.0,2543492.0,2552469.0,2553536.0,2553913.0,2556277.0,2556593.0,2558183.0,2558830.0,2558846.0,,,,,,,,,
3358,2508080.0,2532890.0,2532966.0,2535698.0,2539243.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2558259.0,2560728.0,2560735.0,,,,,,,,,,
3359,1037374.0,2505299.0,2506121.0,2540197.0,2543492.0,2552654.0,2553536.0,2553913.0,2556277.0,2556593.0,2558183.0,2558830.0,2558846.0,2559169.0,,,,,,,,,
3360,1037374.0,2505299.0,2506121.0,2540154.0,2540197.0,2543492.0,2553536.0,2553913.0,2556277.0,2556593.0,2558183.0,2558830.0,2558846.0,2559169.0,,,,,,,,,
3361,497095.0,2506106.0,2532961.0,2543681.0,2552385.0,2553435.0,2553500.0,2555285.0,2558176.0,2558208.0,2559248.0,2560781.0,2560877.0,2560901.0,,,,,,,,,
3362,2508080.0,2532890.0,2532966.0,2534436.0,2535698.0,2539243.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2558259.0,2560728.0,,,,,,,,,,
3363,497095.0,2506106.0,2532961.0,2543681.0,2552385.0,2553435.0,2553500.0,2558176.0,2558208.0,2559248.0,2560781.0,2560877.0,2560901.0,,,,,,,,,,
3364,497095.0,2506106.0,2532961.0,2543681.0,2552385.0,2553435.0,2553500.0,2558176.0,2558208.0,2559248.0,2560781.0,2560877.0,2560901.0,,,,,,,,,,
3365,497095.0,2506106.0,2532961.0,2543681.0,2552385.0,2553435.0,2553500.0,2558176.0,2559248.0,2560711.0,2560781.0,2560877.0,2560901.0,,,,,,,,,,
3366,2532975.0,2541832.0,2541966.0,2552568.0,2555310.0,2555356.0,2555531.0,2557840.0,2558159.0,2558856.0,2558865.0,2560908.0,2561046.0,,,,,,,,,,
3367,2495504.0,2495807.0,2530491.0,2535964.0,2539293.0,2540200.0,2543509.0,2543830.0,2543855.0,2550617.0,2555418.0,2558008.0,2558009.0,,,,,,,,,,
3368,2495504.0,2495807.0,2530491.0,2535964.0,2539293.0,2543509.0,2543830.0,2543855.0,2550284.0,2550617.0,2555418.0,2558008.0,2558009.0,,,,,,,,,,
3369,2508080.0,2532890.0,2532966.0,2535698.0,2539243.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2558259.0,2560728.0,2560735.0,,,,,,,,,,
3370,2495504.0,2495807.0,2530491.0,2535964.0,2539293.0,2543509.0,2543830.0,2543855.0,2550284.0,2550617.0,2555418.0,2558008.0,2558009.0,,,,,,,,,,
3371,2508080.0,2532890.0,2532966.0,2535698.0,2539243.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2558259.0,2560728.0,2560735.0,,,,,,,,,,
3372,2495504.0,2495807.0,2530491.0,2535964.0,2539293.0,2543509.0,2543830.0,2543855.0,2550284.0,2553432.0,2558008.0,2558009.0,2558250.0,,,,,,,,,,
3373,2508080.0,2532890.0,2532966.0,2539205.0,2539243.0,2539336.0,2540140.0,2550353.0,2553454.0,2555224.0,2555260.0,2558259.0,2560728.0,,,,,,,,,,
3374,2495504.0,2495807.0,2530491.0,2535964.0,2539932.0,2543509.0,2543830.0,2543855.0,2550284.0,2553432.0,2557887.0,2558008.0,2558009.0,2558250.0,,,,,,,,,
3375,2532975.0,2541832.0,2541966.0,2552430.0,2552568.0,2553439.0,2555289.0,2555310.0,2555531.0,2557840.0,2558159.0,2558856.0,2560908.0,,,,,,,,,,
3376,2508080.0,2532890.0,2532966.0,2534436.0,2535698.0,2539205.0,2539243.0,2553454.0,2553637.0,2555224.0,2555260.0,2558259.0,2560728.0,,,,,,,,,,
3377,2508080.0,2532890.0,2532966.0,2534436.0,2535698.0,2539243.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2558259.0,2560728.0,,,,,,,,,,
3378,2508080.0,2532890.0,2532966.0,2534436.0,2535698.0,2539243.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2558259.0,2560728.0,,,,,,,,,,
3379,2508080.0,2532890.0,2532966.0,2534436.0,2535698.0,2539243.0,2540140.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2558259.0,2560728.0,,,,,,,,,
3380,497238.0,2506106.0,2532961.0,2543681.0,2552385.0,2552656.0,2553435.0,2553500.0,2555285.0,2558176.0,2559248.0,2560858.0,2560877.0,2560901.0,,,,,,,,,
3381,2508080.0,2532890.0,2532966.0,2535698.0,2539243.0,2539336.0,2540140.0,2553637.0,2555224.0,2555260.0,2558259.0,2559193.0,2560728.0,2560735.0,,,,,,,,,
3382,2508080.0,2532890.0,2532966.0,2535698.0,2539243.0,2539336.0,2553637.0,2555224.0,2555260.0,2558259.0,2559193.0,2560728.0,2560735.0,,,,,,,,,,
3383,2508080.0,2532890.0,2532966.0,2534436.0,2535698.0,2539243.0,2550353.0,2553637.0,2555224.0,2555260.0,2558259.0,2559193.0,2560728.0,,,,,,,,,,
3384,2506106.0,2532961.0,2543681.0,2552385.0,2553435.0,2553500.0,2555285.0,2558176.0,2558208.0,2559248.0,2560781.0,2560858.0,2560877.0,2560901.0,,,,,,,,,
3385,2506106.0,2532961.0,2543681.0,2552385.0,2553435.0,2553500.0,2555285.0,2558176.0,2558208.0,2559248.0,2560781.0,2560858.0,2560901.0,,,,,,,,,,
3386,2506106.0,2532961.0,2543681.0,2552385.0,2553435.0,2553500.0,2555285.0,2558176.0,2558208.0,2559248.0,2560781.0,2560858.0,2560877.0,2560901.0,,,,,,,,,
3387,2506106.0,2532961.0,2543681.0,2552385.0,2553435.0,2553500.0,2558176.0,2558208.0,2559248.0,2560781.0,2560858.0,2560901.0,,,,,,,,,,,
3388,2506106.0,2532961.0,2543681.0,2552385.0,2553435.0,2553500.0,2558176.0,2558208.0,2559248.0,2560781.0,2560858.0,2560877.0,2560901.0,,,,,,,,,,
3389,2508080.0,2532966.0,2535698.0,2539243.0,2540140.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2557881.0,2558259.0,2560728.0,2560735.0,,,,,,,,,
3390,2508080.0,2532966.0,2535698.0,2539243.0,2540140.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2557881.0,2558259.0,2560728.0,2560735.0,,,,,,,,,
3391,2508080.0,2532966.0,2535698.0,2539243.0,2550353.0,2553454.0,2553637.0,2555224.0,2555260.0,2557881.0,2558259.0,2560728.0,2560735.0,,,,,,,,,,
3392,2508080.0,2532966.0,2535698.0,2539243.0,2539336.0,2553454.0,2553637.0,2555224.0,2555260.0,2557881.0,2558259.0,2560728.0,2560735.0,,,,,,,,,,
3393,494289.0,2506106.0,2532961.0,2543681.0,2552385.0,2553435.0,2553500.0,2555285.0,2558176.0,2558208.0,2559248.0,2560781.0,2560858.0,2560877.0,2560901.0,,,,,,,,
3394,494289.0,2506106.0,2532961.0,2543681.0,2552385.0,2553435.0,2553500.0,2555285.0,2558176.0,2558208.0,2559248.0,2560781.0,2560858.0,2560877.0,2560901.0,,,,,,,,
3395,71441.0,497240.0,2504211.0,2530515.0,2539265.0,2540288.0,2543773.0,2543869.0,2543872.0,2550572.0,2552262.0,2552424.0,2556641.0,2557855.0,2558821.0,,,,,,,,
3396,79860.0,89756.0,494287.0,497149.0,497326.0,2532884.0,2533057.0,2533062.0,2540203.0,2541243.0,2543699.0,2556571.0,2558052.0,2561143.0,,,,,,,,,
3397,79860.0,89756.0,494287.0,497149.0,497326.0,2532884.0,2533057.0,2533062.0,2540203.0,2541243.0,2543699.0,2556571.0,2558052.0,2561143.0,,,,,,,,,
3398,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2541199.0,2541243.0,2543699.0,2556571.0,2558052.0,2560765.0,2561143.0,,,,,,,,,
3399,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2541199.0,2541243.0,2543699.0,2556571.0,2558052.0,2560765.0,2561143.0,,,,,,,,,
3400,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2541199.0,2541243.0,2543699.0,2556571.0,2558052.0,2560765.0,2561143.0,,,,,,,,,
3401,79860.0,89756.0,494287.0,497326.0,2532884.0,2533062.0,2540020.0,2541243.0,2543699.0,2555380.0,2556453.0,2556571.0,2558052.0,2561143.0,,,,,,,,,
3402,71441.0,497240.0,2504211.0,2530515.0,2534830.0,2540288.0,2543773.0,2543869.0,2543872.0,2550572.0,2552262.0,2552424.0,2556641.0,2557855.0,2560809.0,,,,,,,,
3403,71441.0,497240.0,2504211.0,2530515.0,2533046.0,2540288.0,2543869.0,2543872.0,2552262.0,2552424.0,2556641.0,2557855.0,2557924.0,2558821.0,2560809.0,,,,,,,,
3404,71441.0,497240.0,2504211.0,2530515.0,2535609.0,2540145.0,2540288.0,2543773.0,2543869.0,2543872.0,2552262.0,2552424.0,2552494.0,2556641.0,2557855.0,2558821.0,2560913.0,,,,,,
3405,79860.0,89756.0,494287.0,497149.0,2532884.0,2533057.0,2533062.0,2540203.0,2541199.0,2541243.0,2543699.0,2556119.0,2558052.0,2561143.0,,,,,,,,,
3406,79860.0,89756.0,494287.0,497326.0,2532884.0,2533062.0,2541199.0,2541243.0,2543699.0,2556119.0,2556571.0,2558052.0,2560765.0,2561143.0,,,,,,,,,
3407,79860.0,89756.0,494287.0,497149.0,497326.0,2532884.0,2533062.0,2541199.0,2541243.0,2543699.0,2556119.0,2556571.0,2558052.0,2561143.0,,,,,,,,,
3408,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2541199.0,2541243.0,2543699.0,2556571.0,2558052.0,2560765.0,2561143.0,,,,,,,,,
3409,79860.0,89756.0,494287.0,497149.0,497326.0,2532884.0,2533057.0,2533062.0,2540203.0,2541243.0,2543699.0,2556571.0,2558052.0,2561143.0,,,,,,,,,
3410,71441.0,497240.0,2504211.0,2530515.0,2534830.0,2539265.0,2540288.0,2543773.0,2543869.0,2543872.0,2550572.0,2552262.0,2552424.0,2556641.0,2557855.0,,,,,,,,
3411,79860.0,494287.0,497149.0,497326.0,2532884.0,2533057.0,2533062.0,2540203.0,2541199.0,2541243.0,2543699.0,2556119.0,2560754.0,2561143.0,,,,,,,,,
3412,79860.0,494287.0,497326.0,2532884.0,2533062.0,2540020.0,2541243.0,2543699.0,2543836.0,2556571.0,2558052.0,2560754.0,2561143.0,2561157.0,,,,,,,,,
3413,79860.0,494287.0,497149.0,2532884.0,2533057.0,2533062.0,2540203.0,2541199.0,2541243.0,2543699.0,2556119.0,2558052.0,2560754.0,2561143.0,,,,,,,,,
3414,79860.0,89756.0,494287.0,497326.0,2532884.0,2533062.0,2541199.0,2541243.0,2543699.0,2556119.0,2556571.0,2558052.0,2560765.0,2561143.0,,,,,,,,,
3415,79860.0,89756.0,494287.0,497326.0,2532884.0,2533062.0,2540020.0,2541243.0,2543699.0,2556119.0,2556453.0,2556571.0,2558052.0,2561143.0,,,,,,,,,
3416,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2541199.0,2541243.0,2543699.0,2556571.0,2558052.0,2560765.0,2561143.0,,,,,,,,,
3417,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2540203.0,2541243.0,2543699.0,2556571.0,2558052.0,2560765.0,2561143.0,,,,,,,,,
3418,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2540020.0,2541243.0,2543699.0,2556453.0,2556571.0,2558052.0,2561143.0,,,,,,,,,
3419,71441.0,497240.0,2504211.0,2530515.0,2540145.0,2540288.0,2543773.0,2543869.0,2543872.0,2552262.0,2552424.0,2556641.0,2557855.0,2557924.0,2558821.0,,,,,,,,
3420,71441.0,497240.0,2504211.0,2530515.0,2540145.0,2540288.0,2543773.0,2543869.0,2543872.0,2552262.0,2552424.0,2556641.0,2557855.0,2557924.0,2558821.0,,,,,,,,
3421,71441.0,497240.0,2504211.0,2508101.0,2530515.0,2534830.0,2540288.0,2543869.0,2543872.0,2550572.0,2552262.0,2552424.0,2556641.0,2557855.0,2560809.0,,,,,,,,
3422,71441.0,497240.0,2504211.0,2530515.0,2533046.0,2534830.0,2539265.0,2540288.0,2543869.0,2543872.0,2550572.0,2552262.0,2552424.0,2556641.0,2557855.0,,,,,,,,
3423,71441.0,497240.0,2504211.0,2530515.0,2534830.0,2539265.0,2540288.0,2543773.0,2543869.0,2543872.0,2550572.0,2552262.0,2552424.0,2556641.0,2557855.0,,,,,,,,
3424,71441.0,497240.0,2504211.0,2530515.0,2534830.0,2539265.0,2540288.0,2543773.0,2543869.0,2543872.0,2550572.0,2552262.0,2552424.0,2556641.0,2557855.0,,,,,,,,
3425,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2540020.0,2541243.0,2543699.0,2543836.0,2556571.0,2558052.0,2561143.0,,,,,,,,,
3426,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2540020.0,2541243.0,2543699.0,2543836.0,2556571.0,2558052.0,2561143.0,,,,,,,,,
3427,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2540020.0,2541243.0,2543699.0,2543836.0,2556571.0,2558052.0,2561143.0,,,,,,,,,
3428,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2540020.0,2541243.0,2543699.0,2543836.0,2556571.0,2558052.0,2561143.0,,,,,,,,,
3429,79860.0,89756.0,494287.0,497326.0,2532884.0,2533062.0,2540020.0,2541243.0,2543699.0,2543836.0,2555380.0,2556571.0,2558052.0,2560754.0,,,,,,,,,
3430,79860.0,89756.0,494287.0,497326.0,2532884.0,2533062.0,2540020.0,2541199.0,2541243.0,2543699.0,2555380.0,2556571.0,2558052.0,2561143.0,,,,,,,,,
3431,71441.0,497240.0,2504211.0,2530515.0,2533046.0,2534830.0,2540288.0,2543869.0,2543872.0,2550572.0,2552262.0,2552424.0,2552494.0,2557855.0,2560809.0,,,,,,,,
3432,71441.0,497240.0,2504211.0,2530515.0,2539265.0,2540288.0,2543773.0,2543869.0,2543872.0,2552262.0,2552424.0,2556641.0,2557855.0,2557924.0,2558821.0,,,,,,,,
3433,71441.0,497240.0,2504211.0,2530515.0,2535609.0,2539265.0,2540288.0,2543773.0,2543869.0,2543872.0,2552262.0,2552424.0,2552494.0,2556641.0,2557855.0,2558821.0,2560913.0,,,,,,
3434,79860.0,89756.0,494287.0,497149.0,497326.0,2532884.0,2533057.0,2533062.0,2540203.0,2541243.0,2543699.0,2556119.0,2556571.0,2558052.0,,,,,,,,,
3435,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2540020.0,2541199.0,2541243.0,2543699.0,2556571.0,2558052.0,2561143.0,,,,,,,,,
3436,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2540020.0,2541243.0,2543699.0,2556571.0,2558052.0,2560765.0,2561143.0,,,,,,,,,
3437,79860.0,89756.0,494287.0,497326.0,2533057.0,2533062.0,2541199.0,2541243.0,2543699.0,2543836.0,2556119.0,2556571.0,2558052.0,2560765.0,,,,,,,,,
3438,79860.0,89756.0,494287.0,2532884.0,2533057.0,2533062.0,2540020.0,2541243.0,2543699.0,2556119.0,2556453.0,2556571.0,2558052.0,2560765.0,,,,,,,,,
3439,79860.0,89756.0,494287.0,497149.0,497326.0,2532884.0,2533057.0,2533062.0,2540203.0,2541199.0,2541243.0,2543699.0,2556119.0,2561143.0,,,,,,,,,
3440,79860.0,89756.0,494287.0,497149.0,2532884.0,2533057.0,2533062.0,2540203.0,2541199.0,2541243.0,2556119.0,2558052.0,2561143.0,,,,,,,,,,
3441,71441.0,497240.0,2504211.0,2530515.0,2533046.0,2534830.0,2540288.0,2543773.0,2543869.0,2543872.0,2550572.0,2552262.0,2552424.0,2556641.0,2557855.0,,,,,,,,
3442,71441.0,497240.0,2504211.0,2530515.0,2533046.0,2534830.0,2540145.0,2540288.0,2543869.0,2543872.0,2550572.0,2552262.0,2556641.0,2557855.0,2560809.0,,,,,,,,
3443,71441.0,497240.0,2504211.0,2530515.0,2533046.0,2534830.0,2540288.0,2543869.0,2543872.0,2550572.0,2552262.0,2552424.0,2556641.0,2557855.0,2560809.0,,,,,,,,
3444,71441.0,497240.0,2504211.0,2530515.0,2535609.0,2540145.0,2540288.0,2543773.0,2543869.0,2543872.0,2552262.0,2552424.0,2552494.0,2556641.0,2557855.0,2558821.0,2560913.0,,,,,,
3445,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2541199.0,2541243.0,2543699.0,2556119.0,2556571.0,2558052.0,2560765.0,,,,,,,,,
3446,79860.0,89756.0,494287.0,2495262.0,2532884.0,2533057.0,2533062.0,2540203.0,2541199.0,2541243.0,2543699.0,2556119.0,2560765.0,2561143.0,,,,,,,,,
3447,79860.0,89756.0,494287.0,497326.0,2532884.0,2533057.0,2533062.0,2540203.0,2541243.0,2543699.0,2556571.0,2558052.0,2560765.0,2561143.0,,,,,,,,,
3448,71441.0,497240.0,2504211.0,2530515.0,2540145.0,2540288.0,2543773.0,2543869.0,2543872.0,2552262.0,2552424.0,2552494.0,2557855.0,2557924.0,2558821.0,,,,,,,,
3449,71441.0,497240.0,2504211.0,2530515.0,2540288.0,2543773.0,2543869.0,2543872.0,2552262.0,2552424.0,2552494.0,2557855.0,2557924.0,2558821.0,,,,,,,,,
